Park Name,Unit Code,Park Type,Region,State,Year,Month,Recreation Visits,Non Recreation Visits,Recreation Hours,Non Recreation Hours,Concessioner Lodging,Concessioner Camping,Tent Campers,RV Campers,Backcountry,Non Recreation Overnight Stays,Miscellaneous Overnight Stays
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2015,4,77715,241740,120535,241740,0,0,0,0,215,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2015,5,55800,245475,85312,245475,0,0,0,0,154,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2015,6,34434,241740,49794,241740,0,0,0,0,55,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2015,7,41292,236987,58497,236987,0,0,0,0,22,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2015,8,37614,238653,54530,238653,0,0,0,0,25,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2015,9,37218,238592,56990,238592,0,0,0,0,120,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2015,10,45058,243535,70773,243535,0,0,0,0,162,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2015,11,60026,241740,91202,241740,0,0,0,0,176,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2015,12,64884,249798,95805,249798,0,0,0,0,82,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,1,88923,249798,137559,249798,0,0,0,0,76,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,2,103376,233682,145222,233682,0,0,0,0,206,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,3,118125,249798,183440,249798,0,0,0,0,489,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,4,83290,241740,133590,241740,0,0,0,0,324,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,5,57396,249798,87562,249798,0,0,0,0,137,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,6,37587,232252,54081,232252,0,0,0,0,26,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,7,40050,241398,56603,241398,0,0,0,0,19,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,8,42248,243008,53598,243008,0,0,0,0,11,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,9,38865,237434,61454,237434,0,0,0,0,122,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,10,51086,249798,79170,249798,0,0,0,0,156,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,11,67524,241740,97807,241740,0,0,0,0,160,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2016,12,91956,249798,109083,249798,0,0,0,0,142,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,1,106868,242449,113999,242449,0,0,0,0,210,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,2,129417,175486,134603,175486,0,0,0,0,222,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,3,139654,191684,157038,191684,0,0,0,0,702,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,4,99335,177426,111462,177426,0,0,0,0,479,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,5,61633,184214,64269,184214,0,0,0,0,124,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,6,45316,169986,46701,169986,0,0,0,0,23,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,7,51672,162308,51330,162308,0,0,0,0,7,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,8,56232,154498,56270,154498,0,0,0,0,51,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,9,43075,164317,45369,164317,0,0,0,0,128,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,10,59768,171686,64936,171686,0,0,0,0,166,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,11,81806,168703,86586,168703,0,0,0,0,116,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2017,12,89984,176276,91331,176276,0,0,0,0,111,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,1,104478,176074,112217,176074,0,0,0,0,132,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,2,131262,169056,137980,169056,0,0,0,0,196,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,3,152999,191400,173134,191400,0,0,0,0,637,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,4,98936,176746,107076,176746,0,0,0,0,367,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,5,62140,175556,63921,175556,0,0,0,0,96,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,6,42723,161529,43666,161529,0,0,0,0,53,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,7,49881,215149,49374,215149,0,0,0,0,16,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,8,49400,162732,50220,162732,0,0,0,0,48,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,9,43637,139667,44518,139667,0,0,0,0,51,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,10,62855,177540,63776,177540,0,0,0,0,130,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,11,96302,169011,105712,169011,0,0,0,0,237,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2018,12,62792,174886,63958,174886,0,0,0,0,95,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,1,48968,175443,50895,175443,0,0,0,0,66,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,2,149371,168759,156587,168759,0,0,0,0,209,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,3,186275,202348,207139,202348,0,0,0,0,719,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,4,117802,188292,127802,188292,0,0,0,0,447,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,5,75838,249475,77545,249475,0,0,0,0,164,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,6,49481,233007,49003,233007,0,0,0,0,26,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,7,48553,239455,47418,239455,0,0,0,0,19,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,8,51309,247496,51366,247496,0,0,0,0,16,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,9,44812,237407,44684,237407,0,0,0,0,45,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,10,64529,253980,67889,253980,0,0,0,0,128,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,11,87053,243938,92719,243938,0,0,0,0,212,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2019,12,96235,255138,103250,255138,0,0,0,0,134,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2020,1,124069,256496,130759,256496,0,0,0,0,114,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2020,2,146224,245920,159616,245920,0,0,0,0,324,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2020,3,98901,243625,116639,243625,0,0,0,0,677,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2020,4,22820,205933,29909,205933,0,0,0,0,405,0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2020,5,22300,220847,27707,220847,0,0,0,0,389,0,0
